,Whole_1_cross,Whole_2_cross,Whole_3_cross,Whole_4_cross,IT&Comm_1_cross,IT&Comm_2_cross,IT&Comm_3_cross,IT&Comm_4_cross,Health_1_cross,Health_2_cross,Health_3_cross,Health_4_cross,Con Dis_1_cross,Con Dis_2_cross,Con Dis_3_cross,Con Dis_4_cross,Fin&Estate_1_cross,Fin&Estate_2_cross,Fin&Estate_3_cross,Fin&Estate_4_cross,Ind_1_cross,Ind_2_cross,Ind_3_cross,Ind_4_cross,En&Util_1_cross,En&Util_2_cross,En&Util_3_cross,En&Util_4_cross,Materials_1_cross,Materials_2_cross,Materials_3_cross,Materials_4_cross,Con Stpl_1_cross,Con Stpl_2_cross,Con Stpl_3_cross,Con Stpl_4_cross,Whole_1_serial,Whole_2_serial,Whole_3_serial,Whole_4_serial,IT&Comm_1_serial,IT&Comm_2_serial,IT&Comm_3_serial,IT&Comm_4_serial,Health_1_serial,Health_2_serial,Health_3_serial,Health_4_serial,Con Dis_1_serial,Con Dis_2_serial,Con Dis_3_serial,Con Dis_4_serial,Fin&Estate_1_serial,Fin&Estate_2_serial,Fin&Estate_3_serial,Fin&Estate_4_serial,Ind_1_serial,Ind_2_serial,Ind_3_serial,Ind_4_serial,En&Util_1_serial,En&Util_2_serial,En&Util_3_serial,En&Util_4_serial,Materials_1_serial,Materials_2_serial,Materials_3_serial,Materials_4_serial,Con Stpl_1_serial,Con Stpl_2_serial,Con Stpl_3_serial,Con Stpl_4_serial
En&Util_1_cross,0.0019680497,-0.0006514624,0.0045205993,-0.0007438458,0.0017842259,-0.0024247158,0.00028693132,0.00028132673,0.00029113548,-0.002938676,-0.0012477053,0.000707288,-0.00042862905,-0.0010226405,0.00046560794,-0.00015513349,0.00011470827,-0.003063315,-0.0017881846,-0.0005472457,-0.0007166777,0.00015499885,-0.00025558262,-0.00031719886,0.00041081427,-0.00011177221,-0.0015300637,-0.00039972484,-0.00019568978,-0.0018183365,-0.00111511,0.00027637894,-7.0920774e-05,-0.00040682178,-0.0018456808,0.00015874491,0.0016802609,-0.0015813613,0.0032153418,0.0034329246,0.0019325356,-0.0017572453,0.0018633079,0.001301126,0.0007713391,-5.6009067e-05,-0.0013474531,0.00027096996,0.0009893358,-0.0006216355,0.0015221194,0.0018049834,0.00054561446,-0.0028340495,-0.00028418098,-0.000811451,-3.588348e-05,-0.001169881,0.00040921674,0.00055078085,0.0016740232,0.0012861354,-0.0012156871,0.00089463295,0.0006414383,-0.0019924405,8.6029e-05,0.0009221925,0.0010603848,-0.0007318529,-0.00040892977,-0.00036926073
En&Util_2_cross,-0.006860231,0.0015235047,-0.00799084,-0.002543593,-0.00052954775,0.0034093235,0.0010813967,-0.0001301729,0.0016303741,0.0036467025,0.0011858789,0.00034931026,0.00026750748,0.004015543,-0.0005656158,0.0023785455,-0.0002758469,0.0064744963,0.0030998094,0.0012754705,0.0011621213,0.0020721622,0.00076915266,0.0007319691,0.00022186509,0.0033115798,0.0019849949,0.0010694446,0.0009986839,0.003116426,0.0011043681,-5.0370363e-05,0.0021541186,0.0016577126,0.00196004,0.0028107255,-0.00490923,0.0034591206,-0.0053839227,-0.005567276,-0.0011509584,0.0011130201,-0.0018750731,-0.0022026775,-0.00050347415,-0.001910769,0.0011869139,0.0012512163,-0.0016622213,0.0024741488,-0.003447497,-0.0015794191,-0.0022193508,0.005499675,0.0008645982,0.0032385364,-0.0006670044,0.0014442224,-0.0013117607,-0.0019277273,-0.0038028564,0.00080598297,-0.00078794453,-0.0006087934,-0.0011590204,-0.0006600094,-0.0009326999,-0.0028237847,-0.0009573105,0.000947035,-0.0019755792,0.0031372576
En&Util_3_cross,-0.0011341067,7.527927e-06,-0.0013504667,-2.0311732e-05,0.0012056616,-1.5493924e-05,0.0003995336,0.00033175602,0.0008842278,-0.0009811416,0.00075821334,0.00018123415,-0.0011972914,0.0023033263,-0.00034075626,0.00042898423,-0.0014917832,0.0008658877,0.0003346366,0.0008313343,0.00054325507,0.0033868765,-0.0006666617,-7.173627e-05,0.0004761101,0.00069714565,-4.6642333e-05,-0.00035363474,0.0010540636,-0.0005711225,-0.0005359525,-0.0004518362,0.00017093252,0.0018110258,-0.0011814752,0.0013372554,-0.00018653627,-8.891128e-05,-0.00023503759,-0.0006789015,0.0009797438,-0.00092695066,-0.00037139258,-0.00042072713,0.00032145742,-0.0031202992,0.0011142294,0.0005534768,-0.0023041756,0.0025363893,-0.0013680678,8.098192e-05,-0.0022521785,0.0010199294,-0.00023501288,0.0014559432,-0.0009935615,0.0039867642,-0.001350031,-0.0013128348,0.0013288336,-0.00094861194,0.00037079136,-9.238669e-05,0.00039144364,-0.0020581633,-0.0013715097,-6.6127526e-05,-0.00090502464,0.0024047839,-0.0027156512,0.0017475504
En&Util_4_cross,-0.00018925968,-0.00080011314,0.0014270097,-0.00090906024,0.00050997996,0.00047917268,0.0003776227,0.00027242306,0.00058999466,-0.00037318986,0.0018095162,-0.00015700141,0.00058518176,-0.0004679257,0.0010947222,0.0011185363,-0.00081476604,0.0019270476,-8.04219e-05,0.00045597667,0.00039066616,0.00011714331,-0.000117071206,0.00019742483,-0.00069755194,0.0016919429,-0.00016825706,0.00016852426,-0.00022658847,0.00081896276,-0.00016944075,-0.0006041587,0.0006989212,-2.4790468e-05,0.0013214545,0.00046010417,-0.0013594746,-0.00068382674,-0.00013837886,-0.0011767424,-0.0002298802,-3.1482545e-05,-0.00012387591,0.00029668614,0.0003159552,-0.0010020074,0.0021582264,-0.00032230007,0.0005456573,-0.00037249667,0.0014197066,0.0005064947,-0.00096285157,0.00136727,-0.0001170757,0.00019264266,-0.00029051394,-0.00017202123,-0.0007672155,0.0003127323,-0.000609775,0.0012296886,-0.0017777288,-0.00091498764,-0.0022759335,-0.0005073338,-0.0008892916,-0.0014751547,0.00019179845,-0.00017182868,0.000903911,0.0009154368
Materials_1_cross,-0.00026423496,0.0006877698,-0.0043554963,-0.0014466278,-0.0012364124,0.0015121035,-0.00034710078,0.00013700227,-0.00044645672,0.0024350085,-0.0005974661,-0.0010073183,0.0017486094,-0.00028459827,-9.2466005e-05,-0.0012071832,0.0023224521,-0.0011840184,0.0012766139,-0.0016512966,1.7365716e-06,-0.0015194773,-0.0006250225,0.000955369,0.0004015127,-0.0018620974,0.0015102014,-0.0002811294,-0.0008674975,0.002374673,-0.00046762137,5.8835562e-06,-0.0012780917,0.00044078406,0.000723796,-0.0023480195,7.7749555e-06,0.0016587662,-0.0017153302,-0.0009455684,-0.0004997114,0.00233305,-0.00055903674,-9.153668e-05,-0.000406238,0.002447748,-0.0009510146,-0.0008991837,0.0017402103,-0.0016390677,-0.0007844283,-0.0012675407,0.0028260357,-0.0014122643,8.3348066e-05,-0.0006969733,0.000596229,-0.0010330911,-0.00043427938,0.00046460785,-0.00061753916,-0.0022429037,0.0028140103,-0.0008212099,3.416959e-05,0.0036648638,0.0001956919,0.000360631,-0.0018007226,0.0010047341,0.0005269208,-0.0032473179
Materials_2_cross,-7.836231e-05,0.0008607867,0.00028464143,-0.00015757151,0.00020457915,0.00015436503,-8.5372936e-05,0.00011626858,0.00048129552,-0.00034966273,0.00028558134,5.0503375e-05,-0.00013529489,0.00045650365,6.1240676e-06,0.00038418558,-0.0004536985,0.0006954302,3.308738e-05,0.00025103605,0.00012848423,0.00050855806,-7.704005e-05,4.8755115e-05,-5.8416455e-05,0.0005968275,0.00014843348,-1.577959e-05,-3.135637e-05,0.0002550002,-0.0005578014,-0.00030833544,0.00046070645,0.0002698927,0.00025123448,0.0004127587,-0.00049953524,4.851225e-05,0.00018306603,0.00050097686,-0.00041846465,-0.00021764277,-0.00032997955,-3.9480965e-05,0.0003702279,-0.00061972043,0.0006034442,0.00021512338,-0.00059349486,0.00078732864,-0.00021727111,0.00017315356,-0.0010239951,0.0005481284,5.297649e-05,0.0002914151,-0.00017567136,0.00052407524,-0.00036438502,-0.00013280199,0.00011434534,3.742862e-05,-0.0002906876,-0.00025132275,-0.0007497977,-0.0007992928,-0.0011176288,-0.0008081779,2.2327122e-05,0.0002797456,-0.00013925755,0.0006966318
Materials_3_cross,-0.00061206205,0.0006330771,-0.0011496438,-0.0013518143,0.0009262593,-0.0005079459,0.0001494898,0.000467568,0.00038166268,-0.00097338983,-0.00069359393,0.00012621541,-0.000596262,0.0011361503,-0.00014381573,-0.00019695808,0.00020381642,-0.00057864777,-7.61672e-05,-0.000284985,-8.986645e-05,0.0011065272,-0.0006769461,0.0002484571,0.0004936959,0.00028781474,-0.0008069554,-0.0007296576,0.00074657536,-0.0009511814,-0.00041503375,0.00019159692,-0.00020247669,0.0011348384,-0.0016991616,0.00042121072,0.0001612852,0.00033084437,-0.00020947006,0.0005105707,0.0012525418,-0.00030320158,0.00060824514,0.00021408655,0.00031522455,-0.0011769513,-0.0004692315,-0.00010229884,-0.0006810927,0.0016925568,-0.00055796374,0.00016586675,1.9249821e-05,0.00018720186,0.00010235933,-0.000510713,-6.0208637e-05,0.0008440995,-0.00040170472,-0.0002926368,0.0012527028,0.0006550376,-0.00012303804,0.0002070778,0.0018106889,-0.0011093855,-0.0004790728,0.0004703392,-0.0003822457,0.0015490527,-0.0020162954,3.4703055e-05
Materials_4_cross,-0.0013679925,0.0019130841,-0.0029161798,0.001019205,-0.000119450844,0.00027672693,0.00014619264,-0.0003947378,0.0005256554,0.0010099247,-0.00079091074,0.0004604837,-0.00092741713,0.002396854,-0.0016413182,-0.00016139056,-0.0004832666,-3.8507073e-06,0.0010663162,0.00048930047,0.0002715368,0.0023994194,0.00017386168,-0.0002425838,0.0011345614,-0.00097096805,0.0016315724,0.0004216323,0.00018341103,0.00072384207,-0.00082720513,-0.00017186807,0.00022565828,0.0010175793,-0.0006034817,0.00075696094,0.00019229086,0.001631182,-0.00021167887,0.0006998467,-0.00039855746,-0.0005375496,-0.0009637424,-0.0012734858,3.389859e-05,-0.00043251118,-0.0014011823,0.0015786834,-0.0023813848,0.0015909967,-0.0035554657,-0.00055470713,-0.0016055538,-0.00060745206,0.00026232222,0.0022307457,-0.0006160106,0.00306756,-0.00038566685,-0.0016530517,0.00011713257,-0.0028699276,0.0026617777,0.00076355296,0.0003327949,-0.0006095466,-0.0014146649,-0.00019052385,-0.00086495234,0.0010284019,-0.0021198697,0.0011476845
Con Stpl_1_cross,-0.0024406656,0.0007629139,-0.002289881,-0.00085996307,0.0003078643,0.00067715766,4.8545946e-05,5.348252e-05,0.00089786376,-1.9846473e-05,-0.00084303424,0.0005413473,-0.0006378174,0.0021388715,-0.00044040775,0.0008688254,-4.8265174e-06,0.0014328489,0.0005637563,0.00040165865,8.72972e-05,0.0012477795,0.00039147047,9.591146e-05,0.00031888168,0.0014882318,9.757004e-05,0.00010328523,0.0009106273,-0.00021746778,0.00037342554,0.00046317422,0.0010136697,0.00077609037,-0.00040710156,0.001735697,-0.0013447998,0.0006085513,-0.0011705509,-0.0008243945,0.00020161003,-0.00032670144,-0.0004303812,-0.00048725895,2.8868631e-05,-0.0015067545,-9.4290204e-05,0.0008136428,-0.00092853105,0.0019802141,-0.0011268549,-0.00023133011,-0.0010161089,0.0017588055,4.7937985e-05,0.0013082073,-0.0003528661,0.00044618483,-0.0002494827,-0.00078774715,-0.000718991,0.00068339746,-0.00092121836,0.0001728477,0.0007581424,-0.001989299,0.00038646895,-0.0001603046,8.9533816e-05,0.00044333728,-0.0015245125,0.0013042039
Con Stpl_2_cross,0.0008437278,-0.002425034,0.0004013234,-0.0009476835,-0.00032248272,0.0006576932,-0.0004883306,0.0002985166,-0.00040371108,-0.0001816798,-0.00014003586,-0.0006688816,0.0014010831,-0.001622571,0.001295466,-0.00028167013,0.0014959554,-0.001132749,-0.0004305692,-0.0011408471,-0.0002794795,-0.0020368802,-0.00016220055,0.00047778178,-0.0006351274,-6.217982e-05,-0.00043535433,-0.0003459721,-0.00029352613,0.00014676226,0.0007607304,0.00044713216,-0.0007098734,-0.00057652383,0.0007184827,-0.0013085464,0.00012261956,-0.0015186601,-0.00021131852,-0.001384901,0.0005218315,0.0011816871,0.00023708325,0.0011078316,-0.0003820497,0.00080131384,0.0008533502,-0.0013461289,0.0030626669,-0.0022497457,0.0029079758,-9.950077e-05,0.0026049614,-0.0006704562,-0.0008127675,-0.0010249281,0.00036677858,-0.002638417,-3.534497e-05,0.0013587391,-0.0005176629,0.00042824508,-0.0009163283,-0.0010285628,-0.0003181888,0.0013991152,0.002677255,0.0013076398,-0.0001821529,-0.00043361977,0.0018559168,-0.002618339
Con Stpl_3_cross,-0.0024198347,0.0015622136,-0.003905828,-0.0021625925,0.0007212304,0.0009237472,0.0005617183,0.0004780239,0.0011118529,0.00059170404,0.0004612887,-5.366974e-05,-0.00010627394,0.0024043054,-0.00028119292,0.00052561716,-0.00015103743,0.0016514023,0.0012464608,9.626629e-05,0.0005520277,0.0022020685,-0.0007693611,0.00063806237,0.0006243613,0.0009763238,0.00060892187,-0.00031625066,0.0005375122,0.0011943667,-0.0009227918,-0.0004402316,0.00035717175,0.0019643784,-0.00043352233,0.00081455236,-0.001487514,0.001715216,-0.0017656022,-0.0011147414,0.00039945886,0.00028767542,-0.0004444595,-0.0006132864,0.000376145,-0.001668428,0.00044655774,0.00030994866,-0.0013846612,0.0021656,-0.0020758884,-0.0003774169,-0.0011434179,0.0014715013,0.00038026524,0.0008893898,-0.00047008164,0.002282015,-0.0014598769,-0.0010297091,0.0001621041,-0.00036094757,0.0006355038,-0.0004382028,6.6189226e-05,-0.0006810155,-0.0021744678,-0.0012001384,-0.0013254238,0.0023806577,-0.0024615033,0.0009304918
